Player_ID,Player_Name,Player_URL,Country_Name,Country_ID,Country_URL,Club_Name,Club_ID,Club_URL,Position,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Prefer_Foot,Height,KG,Club_Level
236792,Tomáš Souček,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p236792.png?padding=0.7,Czech Republic,12,https://drop-assets.ea.com/images/3yIKmUj5BRZgJtSLR6do7t/484fa785d4f5c3f900ba80eddf3a70dc/f_12.png,https://drop-assets.ea.com/images/60X4vXPDgGISHaqyOdUGkg/c7def9840658d49d646e4895e9e04e94/l19.png,https://drop-assets.ea.com/images/60X4vXPDgGISHaqyOdUGkg/c7def9840658d49d646e4895e9e04e94/l19.png,https://drop-assets.ea.com/images/60X4vXPDgGISHaqyOdUGkg/c7def9840658d49d646e4895e9e04e94/l19.png,CDM,68,45,68,71,68,78,82,Right,192,86,Premier League
fm_25019899,Vladimír Darida,//img.fminside.net/facesfm26/25019899.png,Czech Republic,,https://fminside.net/players/7-fm-26/25019899-vladimir-darida,Hradec Kralové,472,//img.fminside.net/logos/Men/Clubs/Normal/472.png,CM,60,53,60,60,62,50,45,Right,172,67,
253727,Lukáš Provod,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p253727.png?padding=0.7,Czech Republic,12,https://drop-assets.ea.com/images/3yIKmUj5BRZgJtSLR6do7t/484fa785d4f5c3f900ba80eddf3a70dc/f_12.png,https://drop-assets.ea.com/images/50ZlXnzmauE6zv0Hn5WifN/8d941df874a7753f22f33585999fa0ce/l266.png,https://drop-assets.ea.com/images/50ZlXnzmauE6zv0Hn5WifN/8d941df874a7753f22f33585999fa0ce/l266.png,https://drop-assets.ea.com/images/50ZlXnzmauE6zv0Hn5WifN/8d941df874a7753f22f33585999fa0ce/l266.png,CAM,78,76,78,78,78,64,82,Left,191,85,Česká Liga
245209,Michal Sadílek,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p245209.png?padding=0.7,Czech Republic,12,https://drop-assets.ea.com/images/3yIKmUj5BRZgJtSLR6do7t/484fa785d4f5c3f900ba80eddf3a70dc/f_12.png,https://drop-assets.ea.com/images/50ZlXnzmauE6zv0Hn5WifN/8d941df874a7753f22f33585999fa0ce/l266.png,https://drop-assets.ea.com/images/50ZlXnzmauE6zv0Hn5WifN/8d941df874a7753f22f33585999fa0ce/l266.png,https://drop-assets.ea.com/images/50ZlXnzmauE6zv0Hn5WifN/8d941df874a7753f22f33585999fa0ce/l266.png,CDM,71,53,71,75,71,72,79,Left,170,63,Česká Liga
247050,Pavel Šulc,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p247050.png?padding=0.7,Czech Republic,12,https://drop-assets.ea.com/images/3yIKmUj5BRZgJtSLR6do7t/484fa785d4f5c3f900ba80eddf3a70dc/f_12.png,https://drop-assets.ea.com/images/s2BAEtejMk8pyJDqN3uyR/9938fd597d35ed59158d5b441aa07455/l66.png,https://drop-assets.ea.com/images/s2BAEtejMk8pyJDqN3uyR/9938fd597d35ed59158d5b441aa07455/l66.png,https://drop-assets.ea.com/images/s2BAEtejMk8pyJDqN3uyR/9938fd597d35ed59158d5b441aa07455/l66.png,CAM,77,71,77,74,77,39,64,Right,175,67,Ligue 1 McDonald's
71259,Lukáš Červ,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p71259.png?padding=0.7,Czech Republic,12,https://drop-assets.ea.com/images/3yIKmUj5BRZgJtSLR6do7t/484fa785d4f5c3f900ba80eddf3a70dc/f_12.png,https://drop-assets.ea.com/images/5LmNp7F4reMrhue3FZ3lD5/7222160e6e0c97516d2c783964ac3c8c/l110468.png,https://drop-assets.ea.com/images/5LmNp7F4reMrhue3FZ3lD5/7222160e6e0c97516d2c783964ac3c8c/l110468.png,https://drop-assets.ea.com/images/5LmNp7F4reMrhue3FZ3lD5/7222160e6e0c97516d2c783964ac3c8c/l110468.png,CDM,69,69,69,67,69,71,78,Right,182,74,Česká Liga
fm_2000485504,Hugo Sochůrek,//img.fminside.net/faces/default-male.png,Czech Republic,,https://img.fminside.net/flag-svg/cz.svg,Sparta Prague,476,//img.fminside.net/logos/Men/Clubs/Normal/476.png,MC,46,65,46,44,46,29,40,Right,183,78,FORTUNA:LIGA
fm_2000061542,Alexandr Sojka,//img.fminside.net/facesfm26/2000061542.png,Czech Republic,,https://fminside.net/players/7-fm-26/2000061542-alexandr-sojka,Viktoria Plzeň,477,//img.fminside.net/logos/Men/Clubs/Normal/477.png,CM,59,58,40,67,57,60,67,Left,188,75,První liga
80073,Denis Višinský,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p80073.png?padding=0.7,Czech Republic,12,https://drop-assets.ea.com/images/3yIKmUj5BRZgJtSLR6do7t/484fa785d4f5c3f900ba80eddf3a70dc/f_12.png,https://drop-assets.ea.com/images/5LmNp7F4reMrhue3FZ3lD5/7222160e6e0c97516d2c783964ac3c8c/l110468.png,https://drop-assets.ea.com/images/5LmNp7F4reMrhue3FZ3lD5/7222160e6e0c97516d2c783964ac3c8c/l110468.png,https://drop-assets.ea.com/images/5LmNp7F4reMrhue3FZ3lD5/7222160e6e0c97516d2c783964ac3c8c/l110468.png,LW,69,76,69,65,69,47,59,Right,178,69,Česká Liga
234236,Patrik Schick,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p234236.png?padding=0.7,Czech Republic,12,https://drop-assets.ea.com/images/3yIKmUj5BRZgJtSLR6do7t/484fa785d4f5c3f900ba80eddf3a70dc/f_12.png,https://drop-assets.ea.com/images/mGqQw1um1ucUAshcK0Eop/9c7fe656f526c98b217ff2a052377b5c/l32.png,https://drop-assets.ea.com/images/mGqQw1um1ucUAshcK0Eop/9c7fe656f526c98b217ff2a052377b5c/l32.png,https://drop-assets.ea.com/images/mGqQw1um1ucUAshcK0Eop/9c7fe656f526c98b217ff2a052377b5c/l32.png,ST,81,72,81,71,81,38,77,Left,191,87,Bundesliga
246618,Adam Hložek,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p246618.png?padding=0.7,Czech Republic,12,https://drop-assets.ea.com/images/3yIKmUj5BRZgJtSLR6do7t/484fa785d4f5c3f900ba80eddf3a70dc/f_12.png,https://drop-assets.ea.com/images/1ylwMQ1ia5SGcXYoIKhtdK/b24a8fed6fb30e01ea3fd15184b0046c/l10029.png,https://drop-assets.ea.com/images/1ylwMQ1ia5SGcXYoIKhtdK/b24a8fed6fb30e01ea3fd15184b0046c/l10029.png,https://drop-assets.ea.com/images/1ylwMQ1ia5SGcXYoIKhtdK/b24a8fed6fb30e01ea3fd15184b0046c/l10029.png,ST,77,78,77,72,77,31,79,Right,188,84,Bundesliga
257536,Jan Kuchta,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p257536.png?padding=0.7,Czech Republic,12,https://drop-assets.ea.com/images/3yIKmUj5BRZgJtSLR6do7t/484fa785d4f5c3f900ba80eddf3a70dc/f_12.png,https://drop-assets.ea.com/images/WsjKkMgEXh4mceoAQzFIi/d0b9c0ac886f0f3f3f91ca6ebda21577/l267.png,https://drop-assets.ea.com/images/WsjKkMgEXh4mceoAQzFIi/d0b9c0ac886f0f3f3f91ca6ebda21577/l267.png,https://drop-assets.ea.com/images/WsjKkMgEXh4mceoAQzFIi/d0b9c0ac886f0f3f3f91ca6ebda21577/l267.png,ST,71,77,71,64,71,34,80,Right,185,81,Česká Liga
244793,Tomáš Chorý,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p244793.png?padding=0.7,Czech Republic,12,https://drop-assets.ea.com/images/3yIKmUj5BRZgJtSLR6do7t/484fa785d4f5c3f900ba80eddf3a70dc/f_12.png,https://drop-assets.ea.com/images/50ZlXnzmauE6zv0Hn5WifN/8d941df874a7753f22f33585999fa0ce/l266.png,https://drop-assets.ea.com/images/50ZlXnzmauE6zv0Hn5WifN/8d941df874a7753f22f33585999fa0ce/l266.png,https://drop-assets.ea.com/images/50ZlXnzmauE6zv0Hn5WifN/8d941df874a7753f22f33585999fa0ce/l266.png,ST,64,57,64,60,64,32,88,Right,200,101,Česká Liga
274906,Mojmír Chytil,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p274906.png?padding=0.7,Czech Republic,12,https://drop-assets.ea.com/images/3yIKmUj5BRZgJtSLR6do7t/484fa785d4f5c3f900ba80eddf3a70dc/f_12.png,https://drop-assets.ea.com/images/50ZlXnzmauE6zv0Hn5WifN/8d941df874a7753f22f33585999fa0ce/l266.png,https://drop-assets.ea.com/images/50ZlXnzmauE6zv0Hn5WifN/8d941df874a7753f22f33585999fa0ce/l266.png,https://drop-assets.ea.com/images/50ZlXnzmauE6zv0Hn5WifN/8d941df874a7753f22f33585999fa0ce/l266.png,ST,68,73,68,55,68,29,81,Right,187,82,Česká Liga
fm_5666492,Guillermo Ochoa,//img.fminside.net/facesfm26/5666492.png,Mexico,,https://fminside.net/players/7-fm-26/5666492-guillermo-ochoa,AEL,449,//img.fminside.net/logos/Men/Clubs/Normal/449.png,GK,62,48,50,55,53,75,64,Right,183,78,
fm_51078426,Raúl Rangel,//img.fminside.net/facesfm26/51078426.png,Mexico,,https://fminside.net/players/7-fm-26/51078426-raul-rangel,Guadalajara,1255,//img.fminside.net/logos/Men/Clubs/Normal/1255.png,GK,66,63,65,57,45,67,60,Right,187,81,
fm_51049626,Carlos Acevedo,//img.fminside.net/facesfm26/51049626.png,Mexico,,https://fminside.net/players/7-fm-26/51049626-carlos-acevedo,Santos Laguna,106029,//img.fminside.net/logos/Men/Clubs/Normal/106029.png,GK,64,53,45,49,65,65,62,Right,184,74,
fm_51049312,Jesús Gallardo,//img.fminside.net/facesfm26/51049312.png,Mexico,,https://fminside.net/players/7-fm-26/51049312-jesus-gallardo,Toluca,102355,//img.fminside.net/logos/Men/Clubs/Normal/102355.png,LB,68,70,52,65,62,70,57,Left,178,73,
fm_51055610,César Montes,//img.fminside.net/facesfm26/51055610.png,Mexico,,https://fminside.net/players/7-fm-26/51055610-cesar-montes,Lokomotiv Moscow,1525,//img.fminside.net/logos/Men/Clubs/Normal/1525.png,CB,64,48,49,50,47,67,75,Right,195,84,
fm_51055821,Jorge Sánchez,//img.fminside.net/facesfm26/51055821.png,Mexico,,https://fminside.net/players/7-fm-26/51055821-jorge-sanchez,PAOK Saloniki,982,//img.fminside.net/logos/Men/Clubs/Normal/982.png,RB,65,78,37,55,61,67,57,Right,175,71,Super League
244349,Johan Vásquez,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p244349.png?padding=0.7,Mexico,83,https://drop-assets.ea.com/images/3m4cwLXvHQdesnFwv0Glk6/4adea5e8e658a7ce798dd0ba1521cdda/f_83.png,https://drop-assets.ea.com/images/K5vcQ5KjT64Rr1dZZu3RG/0955cabcb0645ef5649ed69904e4b502/l110556.png,https://drop-assets.ea.com/images/K5vcQ5KjT64Rr1dZZu3RG/0955cabcb0645ef5649ed69904e4b502/l110556.png,https://drop-assets.ea.com/images/K5vcQ5KjT64Rr1dZZu3RG/0955cabcb0645ef5649ed69904e4b502/l110556.png,CB,60,61,60,58,60,76,75,Left,185,72,Serie A Enilive
fm_51074470,Israel Reyes,//img.fminside.net/facesfm26/51074470.png,Mexico,,https://fminside.net/players/7-fm-26/51074470-israel-reyes,Club América,1253,//img.fminside.net/logos/Men/Clubs/Normal/1253.png,CB,68,70,45,57,65,75,64,Right,180,73,
78784,Mateo Chávez,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p78784.png?padding=0.7,Mexico,83,https://drop-assets.ea.com/images/3m4cwLXvHQdesnFwv0Glk6/4adea5e8e658a7ce798dd0ba1521cdda/f_83.png,,,,LB,71,82,71,64,71,65,68,Left,177,72,Eredivisie
235844,Edson Álvarez,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p235844.png?padding=0.7,Mexico,83,https://drop-assets.ea.com/images/3m4cwLXvHQdesnFwv0Glk6/4adea5e8e658a7ce798dd0ba1521cdda/f_83.png,https://drop-assets.ea.com/images/3sfoNHvqDPqhM1PsEE1sNM/b9dcc82d0e2fba3efc8e8d0ed4c216a6/l326.png,https://drop-assets.ea.com/images/3sfoNHvqDPqhM1PsEE1sNM/b9dcc82d0e2fba3efc8e8d0ed4c216a6/l326.png,https://drop-assets.ea.com/images/3sfoNHvqDPqhM1PsEE1sNM/b9dcc82d0e2fba3efc8e8d0ed4c216a6/l326.png,CDM,72,65,72,69,72,78,79,Right,187,73,Trendyol Süper Lig
224574,Orbelín Pineda,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p224574.png?padding=0.7,Mexico,83,https://drop-assets.ea.com/images/3m4cwLXvHQdesnFwv0Glk6/4adea5e8e658a7ce798dd0ba1521cdda/f_83.png,https://drop-assets.ea.com/images/4qTLnCKd5EuaAqSHT6TqiQ/e696de56fdde60bfd4d62ec6b59682ee/l278.png,https://drop-assets.ea.com/images/4qTLnCKd5EuaAqSHT6TqiQ/e696de56fdde60bfd4d62ec6b59682ee/l278.png,https://drop-assets.ea.com/images/4qTLnCKd5EuaAqSHT6TqiQ/e696de56fdde60bfd4d62ec6b59682ee/l278.png,CAM,81,81,81,72,81,68,69,Right,169,63,Hellas Liga
fm_51045753,Roberto Alvarado,//img.fminside.net/facesfm26/51045753.png,Mexico,,https://fminside.net/players/7-fm-26/51045753-roberto-alvarado,Guadalajara,1255,//img.fminside.net/logos/Men/Clubs/Normal/1255.png,RM,70,70,59,70,70,37,52,Left,172,70,
fm_51042458,Luis Romo,//img.fminside.net/facesfm26/51042458.png,Mexico,,https://fminside.net/players/7-fm-26/51042458-luis-romo,Guadalajara,1255,//img.fminside.net/logos/Men/Clubs/Normal/1255.png,CDM,68,65,55,65,60,60,67,Right,182,84,
78784,Luis Chávez,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p78784.png?padding=0.7,Mexico,83,https://drop-assets.ea.com/images/3m4cwLXvHQdesnFwv0Glk6/4adea5e8e658a7ce798dd0ba1521cdda/f_83.png,,,,LB,71,82,71,64,71,65,68,Left,177,72,Eredivisie
fm_51073017,Érik Lira,//img.fminside.net/facesfm26/51073017.png,Mexico,,https://fminside.net/players/7-fm-26/51073017-erik-lira,Cruz Azul,1254,//img.fminside.net/logos/Men/Clubs/Normal/1254.png,CDM,67,55,55,69,63,69,44,Right,170,70,
260984,Brian Gutiérrez,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p260984.png?padding=0.7,Mexico,95,https://drop-assets.ea.com/images/7ZVadlJQIutRH5P85wr76/c2456a2d76146d19f98c2c3071136dcf/f_95.png,https://drop-assets.ea.com/images/7k2qagGU1kOmxOQfXiNYMm/dd188abb2e3ac2d56015ca1ad0115d0c/l693.png,https://drop-assets.ea.com/images/7k2qagGU1kOmxOQfXiNYMm/dd188abb2e3ac2d56015ca1ad0115d0c/l693.png,https://drop-assets.ea.com/images/7k2qagGU1kOmxOQfXiNYMm/dd188abb2e3ac2d56015ca1ad0115d0c/l693.png,LM,69,67,69,64,69,41,58,Right,178,64,MLS
fm_2000496104,Gilberto Mora,//img.fminside.net/facesfm26/2000496104.png,Mexico,,https://img.fminside.net/flag-svg/mx.svg,Tijuana,136021,//img.fminside.net/logos/Men/Clubs/Normal/136021.png,AMC,73,63,73,69,73,24,37,Right,168,63,Liga BBVA MX
263701,Obed Vargas,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p263701.png?padding=0.7,Mexico,83,https://drop-assets.ea.com/images/3m4cwLXvHQdesnFwv0Glk6/4adea5e8e658a7ce798dd0ba1521cdda/f_83.png,https://drop-assets.ea.com/images/shSYfoaz73Wl4jmu7iCIe/4e5b8a5d40d573c7de9b2899452d78cf/l111144.png,https://drop-assets.ea.com/images/shSYfoaz73Wl4jmu7iCIe/4e5b8a5d40d573c7de9b2899452d78cf/l111144.png,https://drop-assets.ea.com/images/shSYfoaz73Wl4jmu7iCIe/4e5b8a5d40d573c7de9b2899452d78cf/l111144.png,CM,73,74,73,64,73,63,57,Right,175,68,MLS
fm_67225486,Álvaro Fidalgo,//img.fminside.net/facesfm26/67225486.png,Mexico,,https://img.fminside.net/flag-svg/mx.svg,Real Betis,1733,//img.fminside.net/logos/Men/Clubs/Normal/1733.png,MC,73,70,73,79,73,40,45,Right,166,61,LaLiga
204838,Raúl Jiménez,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p204838.png?padding=0.7,Mexico,83,https://drop-assets.ea.com/images/3m4cwLXvHQdesnFwv0Glk6/4adea5e8e658a7ce798dd0ba1521cdda/f_83.png,https://drop-assets.ea.com/images/1YL8ULAZyOPtffpFGZcGe8/84ec5701079276f33aa349d253fa0321/l144.png,https://drop-assets.ea.com/images/1YL8ULAZyOPtffpFGZcGe8/84ec5701079276f33aa349d253fa0321/l144.png,https://drop-assets.ea.com/images/1YL8ULAZyOPtffpFGZcGe8/84ec5701079276f33aa349d253fa0321/l144.png,ST,75,57,75,74,75,46,79,Right,190,81,Premier League
fm_51054788,Alexis Vega,//img.fminside.net/facesfm26/51054788.png,Mexico,,https://fminside.net/players/7-fm-26/51054788-alexis-vega,Toluca,102355,//img.fminside.net/logos/Men/Clubs/Normal/102355.png,CAM,72,65,67,59,71,42,65,Right,174,75,
245152,Santiago Giménez,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p245152.png?padding=0.7,Mexico,83,https://drop-assets.ea.com/images/3m4cwLXvHQdesnFwv0Glk6/4adea5e8e658a7ce798dd0ba1521cdda/f_83.png,https://drop-assets.ea.com/images/6D3s1RlLRER3UOunC4Lofv/ec87a4178160a87521b0b7c688e7638e/l131681.png,https://drop-assets.ea.com/images/6D3s1RlLRER3UOunC4Lofv/ec87a4178160a87521b0b7c688e7638e/l131681.png,https://drop-assets.ea.com/images/6D3s1RlLRER3UOunC4Lofv/ec87a4178160a87521b0b7c688e7638e/l131681.png,ST,77,78,77,70,77,46,69,Left,183,68,Serie A Enilive
246289,César Huerta,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p246289.png?padding=0.7,Mexico,83,https://drop-assets.ea.com/images/3m4cwLXvHQdesnFwv0Glk6/4adea5e8e658a7ce798dd0ba1521cdda/f_83.png,https://drop-assets.ea.com/images/6fPz45ZIDQWOd7Lqv0GuZF/045eacfd4e3fade98ceca05cb12b6c60/l229.png,https://drop-assets.ea.com/images/6fPz45ZIDQWOd7Lqv0GuZF/045eacfd4e3fade98ceca05cb12b6c60/l229.png,https://drop-assets.ea.com/images/6fPz45ZIDQWOd7Lqv0GuZF/045eacfd4e3fade98ceca05cb12b6c60/l229.png,LW,75,84,75,68,75,48,70,Right,171,67,1A Pro League
234579,Julián Quiñones,https://ratings-images-prod.pulse.ea.com/FC25/full/player-portraits/p234579.png?padding=0.7,Mexico,83,https://drop-assets.ea.com/images/3m4cwLXvHQdesnFwv0Glk6/4adea5e8e658a7ce798dd0ba1521cdda/f_83.png,https://drop-assets.ea.com/images/OQhve5ubflu5c5OXWRlUV/4874b82f2bab16f04e6702812ac521a6/l112391.png,https://drop-assets.ea.com/images/OQhve5ubflu5c5OXWRlUV/4874b82f2bab16f04e6702812ac521a6/l112391.png,https://drop-assets.ea.com/images/OQhve5ubflu5c5OXWRlUV/4874b82f2bab16f04e6702812ac521a6/l112391.png,ST,79,88,79,70,79,36,83,Right,180,78,ROSHN Saudi League
